countryID,date,numConfirmed,numDeaths,numRecovered
20,2020-02-15,1.0,0.0,0.0
38,2020-02-15,7.0,0.0,1.0
44,2020-02-15,68347.0,1662.0,9294.0
76,2020-02-15,12.0,1.0,4.0
82,2020-02-15,16.0,0.0,1.0
106,2020-02-15,3.0,0.0,0.0
199,2020-02-15,2.0,0.0,2.0
224,2020-02-15,15.0,0.0,3.0
20,2020-02-16,1.0,0.0,0.0
38,2020-02-16,7.0,0.0,1.0
44,2020-02-16,70446.0,1765.0,10748.0
76,2020-02-16,12.0,1.0,4.0
82,2020-02-16,16.0,0.0,1.0
106,2020-02-16,3.0,0.0,0.0
199,2020-02-16,2.0,0.0,2.0
224,2020-02-16,15.0,0.0,3.0
20,2020-02-17,1.0,0.0,1.0
38,2020-02-17,8.0,0.0,1.0
44,2020-02-17,72364.0,1863.0,12455.0
76,2020-02-17,12.0,1.0,4.0
82,2020-02-17,16.0,0.0,1.0
106,2020-02-17,3.0,0.0,0.0
199,2020-02-17,2.0,0.0,2.0
224,2020-02-17,15.0,0.0,3.0
20,2020-02-18,1.0,0.0,1.0
38,2020-02-18,8.0,0.0,1.0
44,2020-02-18,74139.0,2002.0,14199.0
76,2020-02-18,12.0,1.0,4.0
82,2020-02-18,16.0,0.0,12.0
106,2020-02-18,3.0,0.0,0.0
199,2020-02-18,2.0,0.0,2.0
224,2020-02-18,15.0,0.0,3.0
20,2020-02-19,1.0,0.0,1.0
38,2020-02-19,8.0,0.0,1.0
44,2020-02-19,74546.0,2114.0,15952.0
76,2020-02-19,12.0,1.0,4.0
82,2020-02-19,16.0,0.0,12.0
101,2020-02-19,2.0,2.0,0.0
106,2020-02-19,3.0,0.0,0.0
199,2020-02-19,2.0,0.0,2.0
224,2020-02-19,15.0,0.0,3.0
20,2020-02-20,1.0,0.0,1.0
38,2020-02-20,8.0,0.0,1.0
44,2020-02-20,74999.0,2236.0,18002.0
76,2020-02-20,12.0,1.0,4.0
82,2020-02-20,16.0,0.0,12.0
